,Unnamed: 0.1,Unnamed: 0,id,region,country,area,latitude,longitude,site_name,basin,formation,unit_designation,type,storage_unit_type,discovery_status,age,publication,project_history,development_plan,containment_summary,assessment_notes,simulation_model,year_of_publication,date_of_assessment,author,site_area_km2,depth,thickness_m,ntg,porosity,permeability_md,brine_salinity,co2_density,well_count,well_density,single_well_discovery_area,pressure_psig,source_of_storage_efficiency_factor,storage_efficiency,pore_compressibility,frac_pressure,pre_injection_pressure,source_of_analogue,assessment,stored_low,stored_mid,stored_high,on_injection_low,on_injection_mid,on_injection_high,approved_for_development_low,approved_for_development_mid,approved_for_development_high,justified_for_development_low,justified_for_development_mid,justified_for_development_high,development_pending_low,development_pending_mid,development_pending_high,development_on_hold_low,development_on_hold_mid,development_on_hold_high,development_not_viable_low,development_not_viable_mid,development_not_viable_high,development_unclarified_low,development_unclarified_mid,development_unclarified_high,inaccessible_subcommercial_low,inaccessible_subcommercial_mid,inaccessible_subcommercial_high,prospect_low,prospect_mid,prospect_high,lead_low,lead_mid,lead_high,sequence_play_low,sequence_play_mid,sequence_play_high,basin_play_low,basin_play_mid,basin_play_high,undiscovered_inaccessible_low,undiscovered_inaccessible_mid,undiscovered_inaccessible_high,total_low,total_mid,total_high,sum_low,sum_mid,sum_high,flowtest,rocktype,project_spec,p50_pore_volume_mmcum,prop_considered_discovered
314,314,314,10315,Asia,JPN,Akita,39.727222222222224,140.0288888888889,Offshore Akita,Akita,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1 areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study.,None available. ,None available,Only published assessment based on published 'bubble plot' (Ogawa et al 2011). Accuracy of resource is too limited for database at this stage. See Global Catalogue Report for more details. Further details may be available in RITE/ENAA database (in Japanese). Site entry will be updated if original data can be accessed.,,,Cycle 2,SB,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Volumetric,12.5,0,0,0,,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,
315,315,315,10316,Asia,JPN,Chiba,35.503055555555555,140.1227777777778,Tokyo Bay: Boso Peninsula,Kanto,Umegase Formation,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Partly Discovered,Pleistocene,"T. Ishido, T. Tosha, C. Akasaka, Y. Nishi, M. Sugihara, Y. Kano and S. Nakanishi, “Changes in geophysical observables caused by CO2 injection into saline aquifers.,” Energy Procedia, vol. 4, pp. 3276-3283, 2011.","Study developed series of numerical simulations as basis for testing range of geophysical monitoring techniques. 3D model of study area based on geological structure of Tokyo Bay area covering 2500m section of sandstone and mudstone units. Simulations limited in detail using simple, assumed values.","Base case simulation: 10Mt CO2/year for 50 years (distributed volumetric sources). 40 discrete injection well scenario: 250,000 t CO2/year/well: 9.8 Mt total injected CO2","At t=50, injected CO2 modeled to remain in Umegase and underlying Otadai formations. Post-injection phase, CO2 migrates into overlying Kokumoto Fm (Caprock: mud-rich unit)",Note: simulations developed for testing monitoring techniques. More detailed evaluation is required. Assessed resource value based on 40 well discrete well scenario. No current appraisal plan. Undiscovered: Sequence Play as study area is not a defined project area (i.e. Lead).,,2011,Cycle 2,SB,375.0,1400,0,0.0,20,50,0,0.0,0.0,0.0,200.0,0.99284544,Simulation,0,0,0,0,Numerical simulation,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,9800000.0,0.0,No,Clastic,YES,,0.0
316,316,316,10317,Asia,JPN,Fukouka,37.29886111111112,130.89055555555555,Offshore Kokura/Ashiya,Toyama,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1 areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study.,None available. ,None available,Only published assessment based on published 'bubble plot' (Ogawa et al 2011). Accuracy of resource is too limited for database at this stage. See Global Catalogue Report for more details. Further details may be available in RITE/ENAA database (in Japanese). Site entry will be updated if original data can be accessed.,,,Cycle 2,SB,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Volumetric,12.5,0,0,0,,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,
317,317,317,10318,Asia,JPN,Fukuoka,33.87361111111111,130.81472222222223,Kitakyushu,Japan,Unknown,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Discovered awaiting detailed evaluation,Palaeogene,"M. Abe, S. Saito, D. Tanase, Y. Sawada, Y. Hirama and Y. Motoyama, “CCS Large-scale Demonstration in Japan,” Energy Procedia, vol. 37, pp. 6326-6334, 2013.","One of three candidate sites evaluated in 2008 for Japan's 1st Demonstration project. Subsurface data is very limited: 1 survey well, gravity anomaly data. 2D seismic data acquisition planned for 2012.",None available. ,Non-marine mudstones overlie Palaeogene sandstones and conglomerates. Survey well indicates low permeability with initial threshold pressure analysis indicating good sealing potential.,No resource estimate provided by early evaluation. Awaiting update.,,2013,Cycle 2,SB,264.0,1100,46,0.0,18,100,0,0.0,1.0,0.0037878787878787,200.0,0.0,,0,0,0,0,None attempted. Early stage of evaluation.,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,0.7575757575757576
318,318,318,10319,Asia,JPN,Fukuoka,33.880833333333335,130.8836111111111,Onshore Kokura/Ashiya,Japan,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1 areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study.,None available. ,None available,Only published assessment based on published 'bubble plot' (Ogawa et al 2011). Accuracy of resource is too limited for database at this stage. See Global Catalogue Report for more details. Further details may be available in RITE/ENAA database (in Japanese). Site entry will be updated if original data can be accessed.,,,Cycle 2,SB,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Volumetric,12.5,0,0,0,,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,
319,319,319,10320,Asia,JPN,Fukushima,37.0975,141.44472222222225,Nakoso Iwaki-Oki,Japan,Unknown,Saline Aquifer,Saline,Structural/Stratigraphic Trap,Undiscovered,Miocene,"M. Abe, S. Saito, D. Tanase, Y. Sawada, Y. Hirama and Y. Motoyama, “CCS Large-scale Demonstration in Japan,” Energy Procedia, vol. 37, pp. 6326-6334, 2013.",Iwaki-Oki deleted gas field was one of three candidates for a CCS demonstration project. The gas field produced 5.6 billion mcf between 1984 and 2007. Original plan was to capture CO2 at a 250MW IGCC demonstration plant with CO2 transported 80km to subsea completion facility.,Existing reservoir model used to simulate injection via 1 well. Injection rate 1Mt/year for up to 20 years (20 Mt storage resource). Post-depletion reservoir pressure: 5MPa. Simulation included evaluation of Joule-Thompson effect from well head to bottom hole due to low pressure.,Proven seal for gas -bearing reservoir in faulted domal anticline. Qualitative and quantitative assessment of gas production wells indicated low risk of leakage. Site evaluation abandoned following 2011 Great East Japan Earthquake.,Discovered: Development Not Viable: 20Mt,,2013,Cycle 2,SB,0.0,2300,0,0.0,27,50,0,0.0,0.0,,200.0,0.0,Simulation,0,0,0,0,Dynamic simulation using existing reservoir model,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20000000.0,0.0,Yes,Clastic,YES,,
320,320,320,10321,Asia,JPN,Hokkaido,42.60833333333333,141.62166666666667,Greater Tomakomai - Moebetsu Formation,Japan,Moebetsu Formation,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Undiscovered,Quaternary,"Ministry of Economy, trade and Industry (METI), New Energy and Industrial technology Development Organization (NEDO) and Japan CCS Co. Ltd (JCCS), “Report of Tomakomai CCS Demonstration Project at 300 thousand tonnes cumulative injection (Summary report) - Overview,” 2020.","Tomakomai is Japan's first CCS demonstration project. 300,012 t CO2 was injected into Moebetsu Fm between 2016 and 2019.  Tanaka (pers. comm., Oct 2020) indicates potential for additional CO2 to be directed to Tomakomai site from non-local sources.",None available. ,"Upper Moebetsu mud-rich sediments provide seal to demonstration project, No details on sealing potential at regional scale","Volumetric calculation of entire Moebetsu Formation sandstones estimates a resource potential of 486 Mt (Japan CCS Tomakomai Summary Report, 2020). 6 Mt already accounted for in Tomakomai (Moebetsu Fm) project entry. Considered Undiscovered due to distance from survey and injection wells at Tomakomai project.",,2020,Cycle 2,SB,0.0,1100,100,0.0,28,17,0,0.0,7.0,,200.0,0.0,Volumetric,0,0,0,0,Not provided,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,480000000.0,0.0,No,Clastic,NO,,
321,321,321,10322,Asia,JPN,Hokkaido,41.75861111111111,140.62083333333334,Hakodate Bay,Japan,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1 areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study,None available. ,None available,Assessment derived from tabulated entry in Ogawa et al 2011. No further details other than inputs for volumetric resource calculation.,,2011,Cycle 2,SB,37.0,1500,30,0.0,12,0,0,0.0,0.0,0.0,200.0,0.0,Volumetric,12.5,0,0,0,Calculation method outlined in Ogawa et al. 2011. Equivalent to CSLF (2009) approach. Data inputs tabulated in source reference. Storage factor considered too optimistic.,Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10000000.0,0.0,Yes,Clastic,NO,,0.0
322,322,322,10323,Asia,JPN,Hokkaido,42.60611111111111,141.62027777777777,Tomakomai - Moebetsu Formation,Japan,Moebetsu Formation,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Discovered,Quaternary,"Ministry of Economy, trade and Industry (METI), New Energy and Industrial technology Development Organization (NEDO) and Japan CCS Co. Ltd (JCCS), “Report of Tomakomai CCS Demonstration Project at 300 thousand tonnes cumulative injection (Summary report) - Overview,” 2020.","1st large-scale demonstration project in Japan. Injection of 300,012 t CO2. Injection commenced April 2016 for 3 years until Nov 2019. Additional injection into deeper, lower permeability Takinoe Formation commenced February 2018 (via 2nd, reservoir-specific extended reach well; total injection 98 t).","3 years of active CO2 injection into Moebetsu Formation via 1 well. Horizontal well drilled from onshore to offshore reservoir (maximum inclination 83 deg, drill depth: 3650m, vertical depth: 1188m, horizontal reach: 3058m). Additional injection well dedicated for injection into lower Takinoue Formation.",Caprock: Upper Moebetsu Fm mudstones. 200m thick. Simulation using worst case capillary threshold and permeability measurements indicate caprock has sufficient sealing capability. Repeat seismic indicates no unexpected migration of injected CO2 following 2018 Hokkaido Eastern Iburi Earthquake (seismic intensity recorded at 5 at Tomakomai).,Simulation study suggests current injection well could inject up to 5.73 Mt CO2 (P50 confidence) and keep injected CO2 within defined area. Additional resource potential in Greater Tomakomai - Moebetsu Formation entry. Takinoue Formation resource not included (injected volume - 98t -below cut-off for inclusion in Catalogue).,,2020,Cycle 2,SB,16.4,1100,100,0.0,28.1,17,0,0.0,7.0,0.426829268292683,200.0,0.63431792,,0,0,0.86873976,0.63431792,"Injection, monitoring and verification.",Assessed,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6000000.0,0.0,Yes,Clastic,YES,,1.0
323,323,323,10324,Asia,JPN,Ibaraki,36.00694444444444,140.72916666666666,Offshore Soma-Kashima,Akita,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1 areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study.,None available. ,None available,Only published assessment based on published 'bubble plot' (Ogawa et al 2011). Accuracy of resource is too limited for database at this stage. See Global Catalogue Report for more details. Further details may be available in RITE/ENAA database (in Japanese). Site entry will be updated if original data can be accessed.,,,Cycle 2,SB,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Volumetric,12.5,0,0,0,,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,
324,324,324,10325,Asia,JPN,Mie,34.80222222222222,136.545,Ise Bay (Onshore),Japan,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1' areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study,None available.,None available,Only published assessment based on published 'bubble plot' (Ogawa et al 2011). Accuracy of resource is too limited for database at this stage. See Global Catalogue Report for more details. Further details may be available in RITE/ENAA database (in Japanese). Site entry will be updated if original data can be accessed.,,2011,Cycle 2,SB,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Volumetric,0.125,0,0,0,Ogawa et al 2011. Approach based on CSLF (2009) calculation. Storage factor considered too optimistic.,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,
325,325,325,10326,Asia,JPN,Miyagi,38.05138888888889,141.03416666666666,Sendai Bay,Japan,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1 areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study.,None available. ,None available,Only published assessment based on published 'bubble plot' (Ogawa et al 2011). Accuracy of resource is too limited for database at this stage. See Global Catalogue Report for more details. Further details may be available in RITE/ENAA database (in Japanese). Site entry will be updated if original data can be accessed.,,,Cycle 2,SB,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Volumetric,12.5,0,0,0,,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,
326,326,326,10327,Asia,JPN,Nagasaki,33.36666666666667,129.70777777777778,Offshore Matsuura,Japan,Unknown,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,Unknown,"T. Ogawa, S. Nakanishi, T. Shidahara, T. Okumura and E. Hayashi, “Saline-aquifer CO2 Sequestration in Japan-Methodology of Storage Capacity Assessment,” International Journal of Greenhouse Gas Control, vol. 5, no. 2, p. 318–326, 2011.",Mission 2' study. Storage capacity estimation for areas near major CO2 emissions. Study did not include 'Mission 1 areas (based on hydrocarbon exploration data). 14 potential resource areas with aquifers-seal pairs below 800m identified by study.,None available. ,None available,Only published assessment based on published 'bubble plot' (Ogawa et al 2011). Accuracy of resource is too limited for database at this stage. See Global Catalogue Report for more details. Further details may be available in RITE/ENAA database (in Japanese). Site entry will be updated if original data can be accessed.,,,Cycle 2,SB,0.0,0,0,0.0,0,0,0,0.0,0.0,,200.0,0.0,Volumetric,12.5,0,0,0,,Not Assessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Clastic,NO,,
